question_id,answer_filename,answer_text,answer_correct,source,label
00042_94875,M1_1_01_00042_94875_A.png,최대공약수를 $ G $ 라 하면 $ 540=G \\times 90 $ $ \\therefore G=6 $,④,111.수학 과목 문제생성 데이터,training
00042_94881,M1_1_01_00042_94881_A.png,"\\( \\begin{array}{l} 42=2 \\times 3 \\times 7 \\\\ 36=2^{2} \\times 3^{2} \\\\ 18=2 \\times 3^{2}  \\\\ \\hline 최대공약수 &  2 \\times 3  \\end{array} \\)  가능한 한 많은 사람들에게 똑같이 나누어 주려면 사람 수는 $42, 36, 18$의 최대공약수이어야 하므로 $ 2 \\times 3=6 $",③,111.수학 과목 문제생성 데이터,training
00042_94882,M1_1_01_00042_94882_A.png,\\( \\begin{array}{r}  120=2^{3} \\times 3 \\times 5   \\\\     48=2^{4} \\times 3    \\\\  \\hline  최대공약수  2^{3} \\times 3    \\\\  \\end{array} \\\\ \\) 똑같이 나누어 주려면 학생 수는 $120$과 $48$의 공약수이어야 한다.$120$과 $48$의 최대공약수는 $ 2^{3} \\times 3=24 $이므로 학생 수는 $24$의 약수이어야 한다.,④,111.수학 과목 문제생성 데이터,training
00042_94884,M1_1_01_00042_94884_A.png,"\\[ \\begin{array}{ccc} 120= & 2^{3} \\times 3 \\times 5 & \\\\ 90= & 2 \\times 3^{2} \\times 5 \\\\ 105= & 3 \\times 5 \\times 7 \\\\ \\hline \\text { 최대공약수 } & 3 \\times 5 \\end{array} \\] 가능한 한 큰 정육면체 모양의 주사위를 만들려면 한 모서리의 길이는 $ 120,90,105 $ 의 최대공약수이어야 하므로 $ 3 \\times 5=15(\\mathrm{~cm}) $",③,111.수학 과목 문제생성 데이터,training
00042_95851,M1_1_01_00042_95851_A.png,"(1) $5$ 가 $4$ 번 곱해지므로 $ 5^{4} $ (2) $11$ 이 $5$ 번 곱해지므로 $ 11^{5} $ (3) $2$가 $3$번, $3$이 $3$번 곱해지므로 $ 2^{3} \\times 3^{3} $ (4) $ \\left(\\frac{1}{2}\\right) $ 이 6번 곱해지므로 $ \\left(\\frac{1}{2}\\right)^{6} $ (5) $ \\frac{1}{7} $ 이 $3$ 번, $ \\frac{1}{13} $ 이 $4$ 번 곱해지므로 $ \\left(\\frac{1}{7}\\right)^{3} \\times\\left(\\frac{1}{13}\\right)^{4}=\\frac{1}{7^{3} \\times 13^{4}} $ 이다.",(1) $ 5^{4} $ (2) $ 11^{5}(3) 2^{3} \\times 3^{3}(4)\\left(\\frac{1}{2}\\right)^{6}(5) \\frac{1}{7^{3} \\times 13^{4}} $,111.수학 과목 문제생성 데이터,training
00042_95852,M1_1_01_00042_95852_A.png,"(2) $ 13^{5} $ (3) $ 3^{3} \\times 5^{3} $ (4) $ \\left(\\frac{1}{11}\\right)^{6} $ (5) $ \\frac{1}{13^{4} \\times 17^{3}} $ (1) $7$ 이 $4$번 곱해지므로 $ 7^{4} $ (2) $13$ 이 $5$번 곱해지므로 $ 13^{5} $ (3) $3$ 이 $3$ 번, $5$ 가 $3$ 번 곱해지므로 $ 3^{3} \\times 5^{3} $ (4) $ \\frac{1}{11} $ 이 $6$번 곱해지므로 $ \\left(\\frac{1}{11}\\right)^{6} $ (4) $ \\frac{1}{13} $ 이 $4$번 $ \\frac{1}{17} $ 이 $3$번 곱해지므로 $ \\frac{1}{13^{4} \\times 17^{3}} $",(1) $ 7^{4} $,111.수학 과목 문제생성 데이터,training
00042_95853,M1_1_01_00042_95853_A.png,(1) $ \\begin{array}{} 2) \\$34\\$\\\\ \\hline \\$17\\$\\ \\end{array}  ~~~~~~~~~~~~~~~~~~$ (2) $ \\begin{array}{} 2) \\$46\\$\\\\ \\hline \\$23\\$\\ \\end{array} $ $ \\rightarrow  34=2 \\times 17 $  $~~~~~  \\rightarrow  46=2 \\times 23 $ (3) $\\rightarrow 100=2^{2} \\times 5^{2} ~~~~~$ (4) $\\rightarrow 120=2^{3} \\times 3 \\times 5$  (5) $ \\rightarrow 210=2 \\times 3 \\times 5 \\times 7  ~~~~~$  (6) $ \\rightarrow 242=2 \\times 11^{2} $,⑴ $ 2 \\times 17 $ ⑵ $ 2 \\times 23 $ ⑶ $ 2^{2} \\times 5^{2} $  ⑷ $ 2^{3} \\times 3 \\times 5 $ ⑸ $ 2 \\times 3 \\times 5 \\times 7 $ ⑹ $ 2 \\times 11^{2} $,111.수학 과목 문제생성 데이터,training
00042_95854,M1_1_01_00042_95854_A.png,텍스트 없음,⑷ \\( 2 \\times 61 \\)  ⑸ \\( 2 \\times 5^{3} \\)  ⑹ \\( 2^{2} \\times 3 \\times 5^{2} \\),111.수학 과목 문제생성 데이터,training
00042_95855,M1_1_01_00042_95855_A.png,"⑵ $1, 2, 3, 4, 6, 8, 9, 12, 18, 24, 36, 72 $ ⑴ <table border>   <tbody>     <tr>       <td></td>       <td>$1$</td>       <td>$2$</td>       <td>$2^2$</td>     </tr>     <tr>       <td>$1$</td>       <td>$1$</td>       <td>$2$</td>       <td>$4$</td>     </tr>     <tr>       <td>$5$</td>       <td>$5$</td>       <td>$10$</td>       <td>$20$</td>     </tr>     <tr>       <td>$5^2$</td>       <td>$25$</td>       <td>$50$</td>       <td>$100$</td>     </tr> </tbody> </table> ⑵  <table border>   <tbody>     <tr>       <td></td>       <td>$1$</td>       <td>$2$</td>       <td>$2^2$</td>       <td>$2^3$</td>     </tr>     <tr>       <td>$1$</td>       <td>$1$</td>       <td>$2$</td>       <td>$4$</td>       <td>$8$</td>     </tr>     <tr>       <td>$3$</td>       <td>$3$</td>       <td>$6$</td>       <td>$12$</td>       <td>$24$</td>     </tr>     <tr>       <td>$3^2$</td>       <td>$9$</td>       <td>$18$</td>       <td>$36$</td>       <td>$72$</td>     </tr> </tbody> </table>","⑴ $1, 2, 4, 5, 10, 20, 25, 50, 100$",111.수학 과목 문제생성 데이터,training
00042_95857,M1_1_01_00042_95857_A.png,(1) <table border>   <tbody>     <tr>       <td></td>       <td>$1$</td>       <td>$2$</td>       <td>$ 2^{2} $</td>     </tr>     <tr>       <td>$1$</td>       <td>$1$</td>       <td>$2$</td>       <td>$4$</td>     </tr>     <tr>       <td>$3$</td>       <td>$3$</td>       <td>$6$</td>       <td>$12$</td>     </tr>     <tr>       <td>$ 3^{2} $</td>       <td>$9$</td>       <td>$18$</td>       <td>$36$</td>     </tr> </tbody> </table> (2)<table border>   <tbody>     <tr>       <td></td>       <td>$1$</td>       <td>$3$</td>       <td>$ 3^{2} $</td>       <td>$ 3^{3} $</td>     </tr>     <tr>       <td>$1$</td>       <td>$1$</td>       <td>$3$</td>       <td>$9$</td>       <td>$27$</td>     </tr>     <tr>       <td>$5$</td>       <td>$5$</td>       <td>$10$</td>       <td>$45$</td>       <td>$135$</td>     </tr>     <tr>       <td>$ 5^{2} $</td>       <td>$25$</td>       <td>$75$</td>       <td>$225$</td>       <td>$675$</td>     </tr> </tbody> </table>,"(1) $ 1,2,3,4,6,9,12,18,36 $ (2) $ 1,3,5,9,10,25,27,45,75,135,225,675 $",111.수학 과목 문제생성 데이터,training
00042_95858,M1_1_01_00042_95858_A.png,(1) $ (2+1) \\times(3+1)=12 $ (개) (2) $ (1+1) \\times(3+1) \\times(2+1)=24 $ (개),⑴ $12$ 개 ⑵ $24$개,111.수학 과목 문제생성 데이터,training
00042_95859,M1_1_01_00042_95859_A.png,(1) $ (2+1) \\times(4+1)=15 $ (개) (2) $ (3+1) \\times(2+1) \\times(4+1)=60 $ (개),(1) $15$ 개 (2) $60$ 개,111.수학 과목 문제생성 데이터,training
00042_95860,M1_1_01_00042_95860_A.png,(1) $ \\begin{array}{r}  \\\\ 2 \\times 3^{3}  \\times 5^{2} \\\\   2^{2} \\times 3^{2} \\times 5 \\\\ \\hline 최대공약수: 2 \\times  3^{2}\\times 5~~\\end{array} $ (2)  $ \\begin{array}{r}  \\\\ 3^{4}  \\times 5^{3}~~~~~~ \\\\   2 \\times 5^{2} \\times 7 \\\\ \\hline 최대공약수:~~~~~~~  5^{2}~~~~~~~\\end{array} $ (3) $ \\begin{array}{r}  \\\\ 5^{3}  \\times 7^{2} \\\\   2 \\times 3^{3} \\times 5 \\times 7^{2}\\\\ \\hline 최대공약수:~~~~~~~~~~~~~~~~  5 \\times 7^{2}\\end{array} $ (4)  $ \\begin{array}{r}  \\\\ 2~~~~~~~~~ \\times 7^{3} \\\\   2^{2} \\times 3  \\times 5^{2} \\\\   2^{3}~ \\times  5 \\times 7^{2} \\\\ \\hline 최대공약수: 2 ~~~~~~~~~~~~~~~~~~\\end{array} $ (5)  $ \\begin{array}{r}  \\\\ 2  \\times 3^{4} \\times 5^{2}~ \\\\   2 \\times 3^{3} \\times 5~~~ \\\\   2^{3} \\times  3^{2}  \\times 5^{3} \\\\ \\hline 최대공약수: 2  \\times 3^{2} \\times 5~~~~\\end{array} $,(1) $ 2 \\times 3^{2} \\times 5 $ (2) $ 5^{2} $ (3) $ 5 \\times 7^{2} $ (4) 2 (5) $ 2 \\times 3^{2} \\times 5 $,111.수학 과목 문제생성 데이터,training
00043_00676,M1_1_01_00043_00676_A.png,$3$을 $4$번 곱하였다.,$ 3^{4} $,111.수학 과목 문제생성 데이터,training
00043_00677,M1_1_01_00043_00677_A.png,$13$을 $6$번 곱하였다.,$13^6$,111.수학 과목 문제생성 데이터,training
00043_00678,M1_1_01_00043_00678_A.png,"$2$를 $2$번, $5$를 $2$번, $17$을 $2$번 곱하였다.",$ 2^{2} \\times 5^{2} \\times 17^{2} $,111.수학 과목 문제생성 데이터,training
00043_00680,M1_1_01_00043_00680_A.png,"\\frac{1}{3^{2} \\times 2^{4}} \\) 3 을 2 번, 2 를 4번 곱하면 $ 3^{2} \\times 2^{4} $ 이므로 \\( \\frac{1}{3 \\times 3 \\times 2 \\times 2 \\times 2 \\times 2}=\\frac{1}{3^{2} \\times 2^{4}} \\)",\\(,111.수학 과목 문제생성 데이터,training
00043_00681,M1_1_01_00043_00681_A.png,"$ \\frac{1}{5} $을 $3$번, $ \\frac{1}{13} $을 $3$번 곱하였다.",\\[\\left(\\frac{1}{5}\\right)^{3} \\times\\left(\\frac{1}{13}\\right)^{3} \\],111.수학 과목 문제생성 데이터,training
00043_00682,M1_1_01_00043_00682_A.png,$ 거듭제곱에서 곱하는 수를 밑이라 하고 밑이 곱해진 횟수를 지수라고 한다.,"밑 : $4$, 지수 : $15",111.수학 과목 문제생성 데이터,training
00043_00683,M1_1_01_00043_00683_A.png,거듭제곱에서 곱하는 수를 밑이라 하고 밑이 곱해진 횟수를 지수라고 한다.,"밑 : $11$, 지수 : $7$",111.수학 과목 문제생성 데이터,training
00043_00684,M1_1_01_00043_00684_A.png,거듭제곱에서 곱하는 수를 밑이라 하고 밑이 곱해진 횟수를 지수라고 한다.,"밑 : $5$, 지수 : $8$",111.수학 과목 문제생성 데이터,training
00043_00685,M1_1_01_00043_00685_A.png,거듭제곱에서 곱하는 수를 밑이라 하고 밑이 곱해진 횟수를 지수라고 한다.,"밑 : $2$, 지수 : $6$",111.수학 과목 문제생성 데이터,training
00043_00686,M1_1_01_00043_00686_A.png,거듭제곱에서 곱하는 수를 밑이라 하고 밑이 곱해진 횟수를 지수라고 한다.,"밑 :$ \\frac{1}{7} $, 지수 : 15",111.수학 과목 문제생성 데이터,training
00043_00687,M1_1_01_00043_00687_A.png,거듭제곱에서 곱하는 수를 밑이라 하고 밑이 곱해진 횟수를 지수라고 한다.,"밑 : $0.5$, 지수 : $9$",111.수학 과목 문제생성 데이터,training
00043_00688,M1_1_01_00043_00688_A.png,$5$를 $5$번 곱하였다.,$ 5^{5} \\\\ $,111.수학 과목 문제생성 데이터,training
00043_00689,M1_1_01_00043_00689_A.png,"$3$을 $2$번, $5$를 $1$번, $13$을 $3$번 곱하였다.",$ 3^{2} \\times 5 \\times 13^{3} $,111.수학 과목 문제생성 데이터,training
00043_00690,M1_1_01_00043_00690_A.png,"$2$를 $2$번, $5$ 를 $2$번, $17$을 $2$번 곱하였다.",$ 2^{2} \\times 5^{2} \\times 17^{2} $,111.수학 과목 문제생성 데이터,training
00043_00691,M1_1_01_00043_00691_A.png,"$3$ 을 $3$ 번, $5$ 를 $2$ 번 곱하면 $ 3^{3} \\times 5^{2} $ 이므로 \\[ \\frac{1}{3 \\times 3 \\times 3 \\times 5 \\times 5}=\\frac{1}{3^{3} \\times 5^{2}} \\]",\\[ \\frac{1}{3^{3} \\times 5^{2}} \\],111.수학 과목 문제생성 데이터,training
00043_00692,M1_1_01_00043_00692_A.png,"\\left(\\frac{1}{7}\\right)^{3} \\times\\left(\\frac{1}{11}\\right)^{3} \\] $ \\frac{1}{7} $ 을 $3$번, $ \\frac{1}{11} $ 을 $3$ 번 곱하였다.",\\[,111.수학 과목 문제생성 데이터,training
00043_00694,M1_1_01_00043_00694_A.png,"인수 : $1, 3, 5, 15, 25, 75$ 소인수 : $3, 5$","$3, 5$",111.수학 과목 문제생성 데이터,training
00043_00716,M1_1_01_00043_00716_A.png,텍스트 없음," $ 2^{3} \\times 11 $ 의 약수는 $ 1 \\times 1,1 \\times 11,2 \\times 1,2 \\times 11,2^{2} \\times 1,2^{2} \\times 11,2^{3} \\times 1,2^{3} \\times 11 $ 이다. ",111.수학 과목 문제생성 데이터,training
00043_00736,M1_1_01_00043_00736_A.png,"⑴ 가능한 한 많은 학생들에게 나누어 줘야 하므로 $16$과 $24$의 최대공약수를 구하면 된다. 따라서 답은 최대공약수인 $8$이다.⑵ 사과 $16$개를 최대공약수인 $8$로 나누면 2(개), 귤 $24$개를 최대공약수인 $8$로 나누면 $3$(개)이다.","⑴ $8$명 ⑵ 사과 $2$개, 귤 $3$개",111.수학 과목 문제생성 데이터,training
00043_00737,M1_1_01_00043_00737_A.png,"⑴ 타일 한 변의 길이는 가로와 세로를 가능한 한 크게 모두 나눌 수 있어야 하므로 가로와 세로의 최대공약수를 구해야 한다. $90$과 $120$의 최대공약수는 $30$이므로 타일 한 변의 길이는 $30 cm$이면 된다.  ⑵ 가로에 필요한 타일의 개수는 $90$을 $30$으로 나눈 $3$(개), 세로에 필요한 타일의 개수는 $120$을 $30$으로 나눈 $4$(개) 이다.",⑴ $30 cm$ ⑵ $12$개,111.수학 과목 문제생성 데이터,training
00043_00739,M1_1_01_00043_00739_A.png,\\[ 60=2^{2} \\times 3 \\times 5 \\] $ 48=2^{4} \\times 3 $ 이므로 최대공약수는 $ 2^{2} \\times 3=12 $,$12 60$과 $48$의 최대공약수를 구하면 된다.,111.수학 과목 문제생성 데이터,training
00043_00755,M1_1_01_00043_00755_A.png,"$18$과 $32$의 최소공배수는 $288$이다. 톱니가 $288$개 돌았을 때 다시 같은 톱니에서 맞물리므로 $A, B$가 회전한 횟수는 $ 288 \\div 18=16   288 \\div 32=9 $이므로 같은 톱니에서 처음으로 맞물릴 때 $A$는 $16$바퀴, $B$는 $9$바퀴 회전하였다.","$A : 16$바퀴, $B : 9$바퀴",111.수학 과목 문제생성 데이터,training
00043_00756,M1_1_01_00043_00756_A.png,최소공배수는 $ 2 \\times 3 \\times 5^{2}=150 $,$150$초 $25$ 와 $30$의 최소공배수를 구하면 된다. \\( \\begin{array}{l} 25=5^{2} \\\\ 30=5 \\times 2 \\times 3 \\text { 이므로 } \\end{array} \\),111.수학 과목 문제생성 데이터,training
00043_00757,M1_1_01_00043_00757_A.png,"$ $16, 36$ 중 어느 것으로 나누어떨어지는 수 중에 가장 작은 수를 구해야 하므로 최소공배수를 구하면 된다.\\[ \\begin{array}{l} 16=2^{4} \\\\ 36=2^{2} \\times 3^{2} \\text { 이므로 } \\end{array} \\] 최소공배수는 $ 2^{4} \\times 3^{2}=144 $",$144,111.수학 과목 문제생성 데이터,training
00043_00763,M1_1_01_00043_00763_A.png,"$24, 36$ 중 어느 것으로 나누어 떨어지는 수 중에 가장 작은 수를 구해야 하므로 최소공배수를 구하면 된다.  $ \\begin{array}{l}24=2^{3} \\times 3 \\\\ 36=2^{2} \\times 3^{2}\\end{array} $이므로  최소공배수는  $ 2^{3} \\times 3^{2}=72 $",$72$,111.수학 과목 문제생성 데이터,training
00043_00887,M1_1_01_00043_00887_A.png,"$20$ 미만의 자연수 중 합성수는 $ 4,6,8,9,10,12,14,15,16,18 $ 의 $10$ 개이다.",②,111.수학 과목 문제생성 데이터,training
00043_00888,M1_1_01_00043_00888_A.png,"약수가 $2$개인 수는 소수이다. 따라서 $5$ 초과 $20$ 미만의 자연수 중 소수는 $7, 11, 13, 17, 19$의 $5$개이다.",⑤,111.수학 과목 문제생성 데이터,training
00043_00890,M1_1_01_00043_00890_A.png,"① 가장 작은 소수는 $2$ 이다. ② $15$ 는 합성수이지만 홀수이다. ③ $5$ 의 배수 중 소수는 $5$ 의 $1$ 개뿐이다. ④ 자연수는 $1$ , 소수, 합성수로 이루어져 있다. ⑤ $ 2 \\times 3=6 $ 에서 $6$ 은 두 소수 $2$ 와 $3$ 의 곱이지만 짝수이다.",(3),111.수학 과목 문제생성 데이터,training
00043_00891,M1_1_01_00043_00891_A.png,② $ 9 $는 홀수이지만 소수가 아니다.,②,111.수학 과목 문제생성 데이터,training
00043_00892,M1_1_01_00043_00892_A.png,"㈀ 가장 작은 소수는 $2$이다.㈂ $2$의 배수 중 소수는 $2$의 $1$개뿐이다.㈃ a, $b$가 소수일 때,  $a \\times b$의 약수는 $1, a, b, a \\times b$이므로  $a \\times b$는 소수가 아니다.  이상에서 옳은 것은 ㈁, ㈂이다.",②,111.수학 과목 문제생성 데이터,training
00043_00893,M1_1_01_00043_00893_A.png,"각 자리의 숫자의 합이 $8$인 두 자리의 자연수는 $ 17,26,35,44,53,62,71,80 $ 이 중에서 소수는 $ 17,53,71 $의 $3$개이다.",①,111.수학 과목 문제생성 데이터,training
00043_00894,M1_1_01_00043_00894_A.png,①) $ 3^{3}=27 $ ②) $ 4 \\times 4 \\times 4=4^{3} $ ④ $ a+a+a+a=4 \\times a $ ⑤ $ \\frac{2}{3} \\times \\frac{2}{3} \\times \\frac{2}{3} \\times \\frac{2}{3}=\\left(\\frac{2}{3}\\right)^{4} $,③,111.수학 과목 문제생성 데이터,training
00043_00895,M1_1_01_00043_00895_A.png,"$ 2 \\times 2 \\times 7 \\times 7 \\times 7=2^{2} \\times 7^{3} $ 이므로 $ a=2,  b=7 $ $ \\therefore a+b=9 $",$9 \\\\ $,111.수학 과목 문제생성 데이터,training
00043_00896,M1_1_01_00043_00896_A.png,② $ 2 \\times 2+3 \\times 3 \\times 7=2^{2}+3^{2} \\times 7 $ ③ $ \\frac{1}{2} \\times \\frac{1}{2} \\times \\frac{1}{2} \\times \\frac{1}{2}=\\left(\\frac{1}{2}\\right)^{4} $ ⑤ $ \\frac{1}{7^{2} \\times 7^{3}}=\\frac{1}{7 \\times 7 \\times 7 \\times 7 \\times 7}=\\frac{1}{7^{5}} $,"②, ③",111.수학 과목 문제생성 데이터,training
00043_00898,M1_1_01_00043_00898_A.png,"$2^{4}=16,3^{4}=81$ 이므로 $a=16, b=4$ $\\therefore a+b=20$",③,111.수학 과목 문제생성 데이터,training
00043_00899,M1_1_01_00043_00899_A.png,$ 3^{5}=243 $ 이므로 $ x=5 $,②,111.수학 과목 문제생성 데이터,training
00043_00901,M1_1_01_00043_00901_A.png,"따라서 $ a=5, b=2 $ 이므로 $ a \\times b=10 $","$⑤ $ $ 32=2^{5}, 49=7^{2}$  이므로 $ 32 \\times 49=2^{5} \\times 7^{2} $",111.수학 과목 문제생성 데이터,training
00043_00902,M1_1_01_00043_00902_A.png,"$ 1 \\times 2 \\times 3 \\times 4 \\times 5 \\times 6 $ $ =1 \\times 2 \\times 3 \\times(2 \\times 2) \\times 5 \\times(2 \\times 3) $ $ =2^{4} \\times 3^{2} \\times 5 $ 이므로 $ a=4, b=2 $ $ \\therefore a+b=6 $",④,111.수학 과목 문제생성 데이터,training
00043_00903,M1_1_01_00043_00903_A.png,"$ 7,7^{2}=49,7^{3}=343,7^{4}=2401,7^{5}=16807, \\ldots $이므로 $7$의 거듭제곱의 일의 자리의 숫자는 $7, 9, 3, 1$이 차례대로 반복된다.이때  $ 2013=4 \\times 503+1 $ 이므로 $ 7^{2013} $ 의 일의 자리의 숫자는 $ 7^{1} $의 일의 자리의 숫자와 같은 $7$이다.",④$,111.수학 과목 문제생성 데이터,training
00043_00904,M1_1_01_00043_00904_A.png,$ \\therefore 180=2^{2} \\times 3^{2} \\times 5 $,⑤,111.수학 과목 문제생성 데이터,training
00043_00905,M1_1_01_00043_00905_A.png,$ \\therefore 84=2^{2} \\times 3 \\times 7 $,③,111.수학 과목 문제생성 데이터,training
00043_00906,M1_1_01_00043_00906_A.png,③$ 16=2^{4} $,③,111.수학 과목 문제생성 데이터,training
00043_00907,M1_1_01_00043_00907_A.png,"$ 540=2^{2} \\times 3^{3} \\times 5 $ 이므로 $ a=2, b=3, c=1   \\therefore a+b-c=4 $",①,111.수학 과목 문제생성 데이터,training
00043_00908,M1_1_01_00043_00908_A.png,"$ 675=3^{3} \\times 5^{2} $이므로 $a=3, b=2  \\therefore a \\times b=6 $",④,111.수학 과목 문제생성 데이터,training
00043_00910,M1_1_01_00043_00910_A.png,"$ \\begin{array}{l}288=2^{5} \\times 3^{2} \\text { 이므로 } \\\\ a=2, b=3,  m=5, n=2 \\text { 또는 } a=3, b=2, m=2, n=5 \\\\ \\therefore a+b+m+n=12\\end{array} $",④,111.수학 과목 문제생성 데이터,training
00043_00913,M1_1_01_00043_00913_A.png,$ 25=5^{2} $이므로 소인수는 $5$의 $1$개뿐이다.,$1$개,111.수학 과목 문제생성 데이터,training
00043_00916,M1_1_01_00043_00916_A.png,"$10$ 보다 작은 소수는 $ 2,3,5,7 $ 이고, $2=5-3, 2=7-5$이므로 \\( B=3, D=5, E=2 \\)  또는 \\( B=5, D=7, E=2(\\because E<B)  \\therefore A=3 \\times 5 \\times 2=30 \\) 또는 \\(A=5 \\times 7 \\times 2=70 \\) 따라서 구하는 합은 $ 30+70=100 $",④,111.수학 과목 문제생성 데이터,training
00043_00917,M1_1_01_00043_00917_A.png,"합이 $9$인 두 소수는 $2$와 $7$이므로 구하는 수는 $ 2^{m} \\times 7^{n}(m, n $ 은 자연수 $ ) $ 꼴이다. 따라서 구하는 두 자리의 자연수는 $ 2 \\times 7=14,2^{2} \\times 7=28,2^{3} \\times 7=56,2 \\times 7^{2}=98 $의 $4$개이다.",$4$개,111.수학 과목 문제생성 데이터,training
00043_00938,M1_1_01_00043_00938_A.png,"$ 164=2^{2} \\times 41 $ 이므로 $164$ 의 약수는 $ 1,2,2^{2}=4,41,2 \\times 41=82,2^{2} \\times 41=164 $ 따라서 구하는 합은 $ 1+2+4+41+82+164=294 $ 이다.",②,111.수학 과목 문제생성 데이터,training
00043_00939,M1_1_01_00043_00939_A.png,"$ 2^{a} \\times 3^{b} \\times 5^{c} $ 이 $ 24=2^{3} \\times 3 $ 을 약수로 가지므로 $ a $ 의 최솟값은 $ 3, b $ 의 최솟값은 $ 1, c $ 의 최솟값은 $1$ 이다. 따라서 $ a, b, c $ 의 최솟값의 합은 $ 3+1+1=5 $",$5 \\\\ $,111.수학 과목 문제생성 데이터,training
00043_00940,M1_1_01_00043_00940_A.png,"$ 2 \\times 3^{2} \\times 5^{2} $ 의 약수를 작은 것부터 차례대로 나열하면 $ 1,2,3,5, \\cdots $ 이므로 $ a=2 $  $ 2 \\times 3^{2} \\times 5^{2} $ 의 약수를 큰 것부터 차례대로 나열하면  $ 2 \\times 3^{2} \\times 5^{2}, 3^{2} \\times 5^{2}, 2 \\times 3 \\times 5^{2}, 2 \\times 3^{2} \\times 5, \\ldots $  이므로 $ b=2 \\times 3 \\times 5^{2}=150 $  $\\therefore b-a=148 $",$148$,111.수학 과목 문제생성 데이터,training
